Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message
352.79472,1286,,,,-0.09375,-0.068359375,-1.037109375,-0.037688459,0.178882644,22.19542885,1.246512294,3801,0,27.66687493,15.00133379,54.22128024,0.011924449,0.006465589,1.046875,
352.816555,1286,,,,-0.07421875,0.015625,-1.1484375,-0.037944893,0.179552023,22.19333458,1.25,3798,0,27.74166822,15.09240384,54.40337516,0.011896847,0.006472286,1.05078125,
352.837645,1286,,,,0,-0.005859375,-0.8828125,-0.037071886,0.179759002,22.19600105,1.254882813,3797,0,27.85338023,14.74226348,52.92809475,0.012193447,0.006453759,1.048828125,
352.858305,1286,,,,-0.162109375,-0.03125,-1.115234375,-0.037017103,0.178757136,22.19485664,1.2911551,3797,0,28.65700235,14.72057018,51.36814383,0.012143357,0.006237817,1.052734375,
352.87872,1286,,,,-0.015625,-0.021484375,-1.078125,-0.037561006,0.179187608,22.19400024,1.280924439,3802,0,28.42883732,14.95468026,52.60391092,0.011982042,0.006303023,1.052734375,
352.90143,1286,,,,0,-0.00390625,-0.875,-0.037093681,0.18084454,22.19200134,1.314871669,3797,0,29.17963384,14.74819106,50.54275576,0.012262151,0.006197629,1.052734375,
352.92245,1286,,,,-0.015625,-0.10546875,-1.14453125,-0.037129504,0.1804515,22.19400024,1.28112793,3799,0,28.43335358,14.77279807,51.95587648,0.01221512,0.006346473,1.056640625,
352.944305,1286,,,,-0.048828125,0.076171875,-1.01171875,-0.037111791,0.180063965,22.19533348,1.293945313,3798,0,28.71954772,14.76019871,51.39425892,0.012199291,0.006269735,1.056640625,
352.965625,1286,,,,-0.140625,-0.130859375,-0.814453125,-0.036739081,0.180423977,22.19200134,1.277204275,3798,0,28.34371899,14.61148684,51.55105738,0.012348092,0.006365572,1.0546875,
352.98679,1295,,,,0.015625,-0.12109375,-1.130859375,-0.037268316,0.180569302,22.19314384,1.277901769,3797,0,28.36065777,14.82044704,52.25706383,0.012183796,0.006366894,1.05859375,
353.007695,1295,,,,-0.099609375,0.009765625,-0.958984375,-0.037179687,0.180008918,22.19466591,1.298828125,3798,0,28.82705631,14.78564695,51.29086643,0.012174572,0.006244443,1.05859375,
353.028575,1295,,,,-0.046875,0.0078125,-0.96875,-0.037011005,0.179444129,22.19143105,1.413923025,3805,0,31.37697532,14.74587481,46.99584541,0.012169107,0.005718975,1.0625,
353.053945,1295,,,,-0.125,0.083984375,-1.220703125,-0.03767797,0.179787626,22.19000244,1.546223998,3826,0,34.31071429,15.09449187,43.99352266,0.01191081,0.005239985,1.0625,
353.07706,1295,,,,0.13671875,0.08203125,-1.216796875,-0.045877247,0.1813763,22.19200134,1.597222209,3865,0,35.44555741,18.57004502,52.39033148,0.009767144,0.005117039,1.068359375,
353.102455,1295,,,,-0.125,0.345703125,-1.33203125,-0.04704889,0.185879193,22.19371414,1.399274588,3891,0,31.0551002,19.16920536,61.72643217,0.00969676,0.005985464,1.078125,
353.12648,1295,,,,-0.037109375,-0.2265625,-0.923828125,-0.04530916,0.189783168,22.19150162,1.51184082,3922,0,33.55001801,18.60667194,55.4594991,0.010199737,0.005656723,1.080078125,
353.146645,1295,,,,-0.0859375,-0.044921875,-1.044921875,-0.043975843,0.192172233,22.19200134,1.426391602,3931,0,31.65448434,18.1026325,57.18820849,0.010615706,0.006070932,1.083984375,
353.167655,1295,,,,0.140625,-0.017578125,-0.99609375,-0.042896575,0.19341851,22.19266701,1.412760377,3937,0,31.35292061,17.68680417,56.41198276,0.010935752,0.006169075,1.083984375,
353.18978,1299,,,,-0.078125,0.205078125,-0.87890625,-0.041443853,0.194727542,22.19143105,1.452985525,3940,0,32.24382809,17.09943891,53.03166503,0.011387949,0.006039219,1.087890625,
353.21162,1299,,,,-0.048828125,0.20703125,-1.16796875,-0.040960313,0.194527169,22.19428635,1.515764475,3946,0,33.64131079,16.92758425,50.31784983,0.011491727,0.00578239,1.09375,
353.233075,1299,,,,-0.09375,0.31640625,-1.125,-0.041257645,0.194322392,22.19257164,1.383928537,3958,0,30.71293321,17.09868767,55.67259745,0.011364755,0.006327054,1.099609375,
353.256335,1299,,,,-0.09375,0.18359375,-1.095703125,-0.042462217,0.195677663,22.19257164,1.550641775,3954,0,34.41272868,17.5802982,51.08661496,0.011130509,0.0056862,1.103515625,
353.27665,1299,,,,0.0859375,-0.33203125,-0.841796875,-0.041164162,0.19669164,22.19200134,1.628766775,3970,0,36.14559446,17.1143066,47.34825048,0.01149282,0.005441649,1.099609375,
353.298145,1299,,,,-0.140625,0.28125,-1.35546875,-0.045198269,0.195487199,22.19314384,1.555524588,3985,0,34.52198093,18.86391747,54.64320691,0.010363022,0.005662688,1.1015625,
353.320065,1299,,,,-0.046875,0.130859375,-1.0078125,-0.046429357,0.199973577,22.18914604,1.530412912,4002,0,33.95855562,19.4590447,57.30233323,0.010276639,0.005888754,1.10546875,
353.34186,1299,,,,-0.099609375,0.0078125,-1.03125,-0.044461337,0.203941407,22.19314384,1.495535731,4013,0,33.19063961,18.68404025,56.29310092,0.010915273,0.006144546,1.10546875,
353.362855,1299,,,,-0.109375,0.04296875,-1.109375,-0.043777574,0.204860702,22.19200134,1.531575561,4020,0,33.9887269,18.42956069,54.22256841,0.011115875,0.006027313,1.107421875,
353.38386,1299,,,,-0.09375,0.123046875,-1.125,-0.043366914,0.205654488,22.19143105,1.471121669,4023,0,32.64629507,18.27151184,55.96810235,0.011255472,0.006299474,1.109375,
353.404805,1299,,,,-0.037109375,0.09375,-1.1171875,-0.04290376,0.206669566,22.19133568,1.442057252,4024,0,32.00117654,18.07980418,56.49731082,0.011430963,0.006458186,1.111328125,
353.42787,1299,,,,0.01953125,0.169921875,-1.150390625,-0.042751576,0.206710301,22.19143105,1.552036881,4029,0,34.44191943,18.03545224,52.36482906,0.011461332,0.006001707,1.11328125,
353.451365,1299,,,,0.041015625,0.158203125,-1.125,-0.042852819,0.207624091,22.19371414,1.465541244,4032,0,32.52580342,18.09530805,55.63370048,0.011473919,0.006383365,1.115234375,
353.472785,1299,,,,0.07421875,0.228515625,-1.03125,-0.042626441,0.208195485,22.19250107,1.505126953,4027,0,33.40253151,17.97521223,53.81392193,0.011582366,0.006232925,1.11328125,
353.493745,1299,,,,0.0625,0.0859375,-0.98828125,-0.041778684,0.209317355,22.19200134,1.597377181,4033,0,35.44899655,17.64333035,49.77102901,0.011863823,0.005904747,1.111328125,
353.514695,1299,,,,0.111328125,0.1015625,-1.05078125,-0.042285996,0.20787731,22.19333458,1.387532592,4037,0,30.79397505,17.87485571,58.04660061,0.011629594,0.006750584,1.111328125,
353.53777,1299,,,,-0.0625,0.29296875,-1.072265625,-0.043595634,0.207650514,22.19428635,1.455078125,4027,0,32.29442056,18.38347937,56.92462986,0.011295496,0.006429919,1.11328125,
353.558795,1299,,,,0.099609375,0.048828125,-1.0703125,-0.04090118,0.206716907,22.19257164,1.428571463,4027,0,31.70367453,17.24838879,54.40501471,0.011984708,0.006520282,1.115234375,
353.58048,1299,,,,0.03125,0.296875,-1.146484375,-0.041143344,0.206420751,22.19085884,1.519252181,4027,0,33.71351069,17.34996599,51.46294656,0.011897473,0.00612279,1.115234375,
353.603085,1299,,,,0.15625,-0.095703125,-1.09765625,-0.041693057,0.207242061,22.19257164,1.434849381,4025,0,31.84299769,17.57555895,55.19442333,0.011791492,0.006508246,1.115234375,
353.626965,1299,,,,-0.1484375,0.12109375,-1.017578125,-0.041449518,0.207670331,22.19143105,1.4864676,4024,0,32.98684324,17.46859915,52.95626205,0.011888207,0.00629555,1.1171875,
353.65229,1299,,,,-0.1875,-0.08203125,-1.0234375,-0.040982602,0.207486472,22.19085884,1.496233225,4019,0,33.20270029,17.247863,51.94716951,0.012029692,0.006249084,1.119140625,
353.674025,1299,,,,-0.287109375,0.060546875,-1.02734375,-0.042531011,0.206819295,22.19150162,1.533203125,4024,0,34.02407963,17.92438631,52.68147296,0.011538431,0.006078615,1.123046875,
353.696185,1299,,,,-0.203125,-0.115234375,-0.90234375,-0.044613154,0.208503751,22.19150162,1.442871094,4034,0,32.01947621,18.84438269,58.85287618,0.011064504,0.006511779,1.123046875,
353.718165,1299,,,,-0.25,-0.0078125,-1.0546875,-0.041300328,0.20768024,22.19257164,1.485770106,4026,0,32.97305953,17.41192077,52.80650634,0.011927474,0.006298483,1.125,
353.740425,1299,,,,-0.015625,-0.125,-0.96875,-0.040998752,0.206552865,22.19371414,1.533203125,4026,0,34.02747188,17.28663635,50.80200027,0.011948702,0.00607018,1.123046875,
353.76079,1299,,,,0.03125,0.123046875,-1.078125,-0.042073875,0.2057833,22.19133568,1.510416627,4027,0,33.51816238,17.74261808,52.93434014,0.011598249,0.006139456,1.123046875,
353.78208,1299,,,,0.1875,-0.177734375,-0.921875,-0.042146819,0.205328607,22.19200134,1.487165213,4024,0,33.0031724,17.76207995,53.81931088,0.011559942,0.006221481,1.115234375,
353.80324,1299,,,,0.015625,0.01953125,-0.99609375,-0.041939715,0.20470767,22.19257164,1.509486556,4029,0,33.49938853,17.69669818,52.82692894,0.011567563,0.006110788,1.111328125,
353.82708,1299,,,,0.125,-0.078125,-1.05078125,-0.042135639,0.204816664,22.19200134,1.438802123,4027,0,31.92989865,17.77099053,55.65626978,0.011525338,0.006414573,1.10546875,
353.85154,1299,,,,-0.111328125,-0.08203125,-1.046875,-0.0415972,0.205058873,22.19200134,1.514282227,4026,0,33.60495321,17.53672858,52.18495164,0.011693109,0.006102043,1.103515625,
353.871845,1299,,,,-0.1484375,0.0234375,-1.08984375,-0.041751868,0.203339187,22.19250107,1.455688477,4024,0,32.30536807,17.59483136,54.4641105,0.011556757,0.006294285,1.10546875,
353.89415,1299,,,,-0.21875,0.185546875,-1.138671875,-0.041910458,0.204552436,22.19133568,1.508789063,4031,0,33.48204455,17.69234221,52.84128386,0.011561637,0.006109317,1.109375,
353.915125,1299,,,,-0.125,0.078125,-1.173828125,-0.041790133,0.204587666,22.19542885,1.435546875,4026,0,31.86257852,17.6166101,55.28934228,0.011613339,0.006420939,1.11328125,
353.937805,1299,,,,-0.078125,0.0859375,-1.142578125,-0.041560922,0.202774398,22.19143105,1.484375,4019,0,32.94040546,17.49384833,53.10756831,0.011591183,0.006155795,1.1171875,
353.959835,1299,,,,-0.03125,0.03125,-1.01171875,-0.041138467,0.20331937,22.19350052,1.47644043,4023,0,32.76738144,17.33224012,52.89479768,0.011730703,0.006204932,1.115234375,
353.981565,1299,,,,0.048828125,0.0625,-1.04296875,-0.041821924,0.204537022,22.19133568,1.464029908,4024,0,32.48877914,17.62153116,54.23882222,0.011607222,0.00629562,1.11328125,
354.002975,1299,,,,0.09375,-0.12890625,-1.154296875,-0.040965398,0.203300653,22.19028854,1.494140625,4017,0,33.15541159,17.23109163,51.97067628,0.011798478,0.006131749,1.109375,
354.026495,1299,,,,0.046875,-0.20703125,-0.8828125,-0.041535731,0.202491454,22.19085884,1.475306869,4023,0,32.73832647,17.50063313,53.45610181,0.011570522,0.00618515,1.10546875,
354.048915,1299,,,,0.0234375,0.015625,-1.125,-0.041533543,0.203453686,22.19085884,1.476004481,4017,0,32.75380709,17.47100452,53.34037801,0.01164522,0.006211604,1.103515625,
354.071935,1299,,,,-0.1484375,-0.015625,-0.958984375,-0.041638784,0.203997556,22.19200134,1.461791992,4016,0,32.44008985,17.51150467,53.98106094,0.011649345,0.00628844,1.1015625,
354.093135,1299,,,,-0.099609375,-0.0390625,-0.955078125,-0.041816368,0.204115358,22.19257164,1.4453125,4021,0,32.0752012,17.60867357,54.89809233,0.011591751,0.00636365,1.1015625,
354.11419,1299,,,,-0.25,0.35546875,-1.189453125,-0.041239617,0.204757213,22.19266701,1.482747436,4015,0,32.90612009,17.33720718,52.68687749,0.011810277,0.006222466,1.109375,
354.136595,1299,,,,0.046875,0.162109375,-0.978515625,-0.041260801,0.20318065,22.19085884,1.471819162,4017,0,32.66093127,17.35461802,53.13571092,0.011707584,0.006220908,1.111328125,
354.158035,1299,,,,0.15625,-0.099609375,-0.96484375,-0.042501424,0.203560478,22.19100189,1.404418945,4018,0,31.16546347,17.88272211,57.37993317,0.011383081,0.006531604,1.107421875,
354.17904,1299,,,,-0.173828125,0.001953125,-0.958984375,-0.042119881,0.205306588,22.19266701,1.478678346,4020,0,32.81581614,17.73268507,54.03700764,0.011577862,0.00625633,1.103515625,
354.20281,1299,,,,-0.015625,-0.162109375,-0.92578125,-0.041886357,0.205305487,22.19314384,1.512276769,4027,0,33.56217586,17.6648309,52.63315159,0.011622273,0.006117169,1.103515625,
354.227485,1299,,,,-0.26171875,0.06640625,-1.11328125,-0.042074818,0.204810058,22.19200134,1.496233225,4026,0,33.20440974,17.73722301,53.41827531,0.011546907,0.006168158,1.10546875,
354.252175,1299,,,,-0.048828125,-0.0234375,-1.0546875,-0.041835658,0.205821833,22.19200134,1.43737793,4023,0,31.89829295,17.62556818,55.25552171,0.011677458,0.00645244,1.107421875,
354.27656,1299,,,,0.125,-0.080078125,-1.01171875,-0.041844114,0.206463688,22.19150162,1.439208984,4023,0,31.9382085,17.62723024,55.19166873,0.01171277,0.006464473,1.10546875,
354.2968,1299,,,,0.07421875,0.1171875,-1.138671875,-0.041986429,0.204433533,22.19400024,1.484985352,4022,0,32.95776526,17.68553201,53.66119904,0.011559366,0.006202894,1.099609375,
354.31809,1307,,,,0.1875,-0.3046875,-0.982421875,-0.041901509,0.204861803,22.19066811,1.442057252,4019,0,32.00021387,17.63721228,55.11592001,0.011615317,0.006401889,1.095703125,
354.33911,1307,,,,-0.21875,-0.04296875,-0.896484375,-0.040949366,0.205428793,22.19314384,1.368582606,4015,0,30.37315065,17.21918593,56.6921296,0.011930227,0.0067635,1.09375,
354.36051,1307,,,,-0.09375,0.13671875,-0.99609375,-0.040438704,0.204702165,22.19257164,1.453683019,4013,0,32.26096453,16.99312246,52.67394422,0.012046177,0.006345197,1.095703125,
354.381035,1307,,,,0.203125,0.009765625,-1.23046875,-0.040191008,0.202603751,22.18914413,1.713169694,4024,0,38.01376927,16.9379858,44.55750148,0.011961502,0.005329746,1.099609375,
354.403215,1307,,,,-0.13671875,0.013671875,-1.0390625,-0.046842686,0.203892965,22.19000244,1.683756471,4056,0,37.3625602,19.89760511,53.25546485,0.010247111,0.005457147,1.099609375,
354.42366,1307,,,,0.046875,-0.201171875,-0.939453125,-0.050139737,0.208747062,22.19028854,1.648995519,4078,0,36.59168637,21.41142228,58.51444523,0.009749332,0.005704767,1.099609375,
354.44487,1307,,,,-0.09375,0.185546875,-1.166015625,-0.049695918,0.210446931,22.18914604,1.678990006,4099,0,37.25535446,21.33343649,57.26273927,0.009864652,0.00564877,1.099609375,
354.466035,1307,,,,0.125,-0.107421875,-1.037109375,-0.049297023,0.211999273,22.1886692,1.708984375,4123,0,37.92008897,21.28542107,56.13230782,0.009959835,0.005590685,1.09765625,
354.488105,1307,,,,-0.09375,0.048828125,-0.98828125,-0.04938691,0.214099889,22.19200134,1.692243338,4155,0,37.55426642,21.49079925,57.22598601,0.009962398,0.00570108,1.09375,
354.510805,1307,,,,-0.01171875,-0.041015625,-1.021484375,-0.050575767,0.217315769,22.18971634,1.70131135,4165,0,37.75161626,22.06034909,58.43550894,0.009850967,0.005756463,1.091796875,
354.53199,1307,,,,-0.03125,0.005859375,-1.0703125,-0.048637586,0.220314762,22.19085884,1.563197494,4166,0,34.68869492,21.21991286,61.1724163,0.010382454,0.006351198,1.091796875,
354.554235,1307,,,,-0.078125,-0.216796875,-0.865234375,-0.044739744,0.22038192,22.19028854,1.614815831,4167,0,35.83322924,19.52103512,54.47746557,0.011289459,0.006150211,1.087890625,
354.577545,1307,,,,-0.0625,0.14453125,-1.125,-0.044193075,0.219846858,22.18971634,1.584821463,4167,0,35.1667387,19.28547151,54.84009102,0.01139961,0.006251557,1.087890625,
354.59796,1307,,,,0.03125,-0.158203125,-0.978515625,-0.045527208,0.221253874,22.18743324,1.665736556,4167,0,36.95841864,19.86458031,53.74845853,0.01113811,0.005986562,1.087890625,
354.620255,1307,,,,-0.111328125,0.05859375,-1.013671875,-0.043690315,0.22183958,22.19085884,1.722935319,4162,0,38.23341445,19.04171028,49.80384449,0.011650192,0.005802243,1.0859375,
354.642125,1307,,,,0.0625,-0.177734375,-1.00390625,-0.044081341,0.220602111,22.19257164,1.632254481,4163,0,36.22392451,19.21885945,53.05570753,0.011478418,0.006089956,1.0859375,
354.66382,1307,,,,-0.171875,0.234375,-1.0859375,-0.044683884,0.220679177,22.18857384,1.644810319,4160,0,36.49599521,19.46593322,53.33717606,0.011336686,0.006046668,1.0859375,
354.68617,1307,,,,-0.015625,-0.103515625,-1.009765625,-0.044058507,0.21909821,22.19028854,1.639927506,4154,0,36.39046456,19.16689951,52.67011493,0.011431072,0.006020759,1.0859375,
354.707155,1307,,,,-0.037109375,0.083984375,-1.064453125,-0.044749154,0.219866675,22.18857384,1.635742188,4164,0,36.29478631,19.51417226,53.76577257,0.011267025,0.006057803,1.0859375,
354.728065,1307,,,,0.015625,-0.171875,-0.962890625,-0.045037135,0.221606179,22.19371414,1.54087615,4158,0,34.1977648,19.60810535,57.33738876,0.011301764,0.006480136,1.083984375,
354.74893,1307,,,,0,0.095703125,-1.0859375,-0.044699372,0.220093471,22.19000244,1.647135377,4155,0,36.54993804,19.44744364,53.20787033,0.011317347,0.006021719,1.083984375,
354.77018,1307,,,,-0.0234375,-0.046875,-1.078125,-0.0447372,0.219823738,22.19085884,1.715959787,4164,0,38.07862142,19.5097585,51.23546434,0.011267374,0.005772891,1.083984375,
354.79115,1307,,,,-0.1875,0.0234375,-0.958984375,-0.045294266,0.222508959,22.18914604,1.734095931,4166,0,38.47810786,19.76054302,51.35528776,0.011260265,0.005782742,1.08203125,
354.812135,1307,,,,0.15625,-0.072265625,-1.08984375,-0.045307146,0.223044022,22.19000244,1.664225221,4167,0,36.92916171,19.77117194,53.53810113,0.011281275,0.00603978,1.078125,
354.834205,1307,,,,-0.140625,0.013671875,-0.94921875,-0.046140574,0.222508959,22.19143105,1.512276769,4167,0,33.55958563,20.13497643,59.99769082,0.011050868,0.006630265,1.080078125,
354.854865,1307,,,,-0.01171875,-0.220703125,-0.939453125,-0.045962434,0.223417244,22.19085884,1.667829275,4167,0,37.01056402,20.05592073,54.18971924,0.011139715,0.00603658,1.076171875,
354.87766,1307,,,,-0.140625,0.0859375,-0.998046875,-0.044513318,0.224536912,22.19200134,1.791992188,4167,0,39.76789303,19.42188221,48.83809708,0.011561027,0.005646186,1.07421875,
354.902165,1307,,,,0.037109375,-0.1328125,-1.0234375,-0.044382738,0.224151579,22.18971443,1.637834787,4167,0,36.34308622,19.36728272,53.2901433,0.011573724,0.006167654,1.072265625,
354.92282,1307,,,,-0.037109375,-0.046875,-0.974609375,-0.046820402,0.224899125,22.19050217,1.688842773,4167,0,37.47626922,20.43154688,54.51862553,0.011007445,0.006001108,1.068359375,
354.943305,1311,,,,-0.03125,-0.115234375,-1.025390625,-0.045643455,0.225562999,22.19200134,1.62109375,4176,0,35.97531468,19.96026129,55.48321529,0.011300604,0.006269938,1.068359375,
354.96503,1320,,,,-0.21875,0.244140625,-1.1484375,-0.045445035,0.226186138,22.19314384,1.616210938,4169,0,35.86880182,19.83971189,55.31188911,0.011400677,0.00630593,1.072265625,
354.987595,1320,,,,-0.01171875,-0.142578125,-0.91796875,-0.045369123,0.226300637,22.1866684,1.687011719,4167,0,37.42916958,19.79697586,52.89183832,0.011431071,0.006046104,1.0703125,
355.008145,1320,,,,-0.234375,0.060546875,-0.96484375,-0.044608289,0.225825026,22.18800163,1.982421875,4177,0,43.9859798,19.51337108,44.36270641,0.011572835,0.005134023,1.072265625,
355.029955,1320,,,,-0.015625,-0.107421875,-0.9296875,-0.050938269,0.225989068,22.18514633,2.079380512,4228,0,46.13136094,22.55188319,48.88622994,0.010020851,0.004898816,1.072265625,
355.05193,1320,,,,-0.0859375,-0.05859375,-1.04296875,-0.0603425,0.233515174,22.18628883,1.953125,4281,0,43.33259538,27.0493859,62.42272281,0.00863292,0.005388903,1.0703125,
355.076995,1320,,,,-0.109375,-0.072265625,-0.896484375,-0.059435853,0.238640104,22.18514442,1.958007813,4316,0,43.4386861,26.86126294,61.83719018,0.008884173,0.005493723,1.0703125,
355.09704,1320,,,,-0.0625,-0.029296875,-1.134765625,-0.056845683,0.2436087,22.18514633,1.992884994,4338,0,44.2124452,25.82376726,58.408367,0.009433507,0.005509958,1.0703125,
355.118175,1320,,,,-0.0625,0.109375,-1.10546875,-0.056841268,0.248014709,22.18800163,1.953822494,4367,0,43.35141668,25.99124248,59.95477075,0.009542241,0.005721029,1.07421875,
355.13961,1320,,,,-0.015625,-0.1328125,-1.076171875,-0.05683786,0.253460016,22.18742943,1.966378331,4388,0,43.62888045,26.11704277,59.86182203,0.009704775,0.005809455,1.07421875,
355.16114,1320,,,,-0.13671875,0.017578125,-0.96875,-0.056064999,0.256594426,22.18266869,2.013346434,4402,0,44.66139689,25.84353963,57.86549779,0.009928765,0.005745329,1.07421875,
355.18337,1320,,,,0,-0.009765625,-0.94921875,-0.054211607,0.257008384,22.18550301,1.935424805,4405,0,42.93837282,25.00666953,58.23851229,0.010277593,0.005985518,1.072265625,
355.20509,1320,,,,-0.0625,-0.169921875,-0.99609375,-0.053171851,0.258231541,22.18742943,1.978934169,4415,0,43.90746221,24.58437301,55.99133216,0.01050389,0.005881268,1.0703125,
355.227785,1320,,,,-0.03125,0.171875,-0.955078125,-0.052847858,0.260091049,22.18600273,1.868489623,4420,0,41.45431588,24.46266567,59.01114311,0.010632163,0.006274161,1.0703125,
355.252145,1320,,,,0.03125,-0.22265625,-0.947265625,-0.052211032,0.260600789,22.18650246,1.923828125,4422,0,42.68301742,24.17783437,56.64509172,0.0107785,0.006105491,1.068359375,
355.27749,1320,,,,-0.048828125,-0.037109375,-1.12109375,-0.051924938,0.260609597,22.18700218,1.899414063,4418,0,42.14230395,24.02518626,57.00966489,0.01084735,0.006184038,1.068359375,
355.30025,1320,,,,-0.07421875,-0.072265625,-1.037109375,-0.051960917,0.260615102,22.18800354,1.885375977,4416,0,41.83272884,24.0292274,57.44121426,0.010845755,0.006229933,1.068359375,
355.32145,1320,,,,-0.07421875,-0.044921875,-1.025390625,-0.052283157,0.260441151,22.18685913,1.939871669,4427,0,43.03965945,24.23770602,56.3148183,0.010745289,0.00605119,1.068359375,
355.34331,1320,,,,0.03125,-0.0625,-1.052734375,-0.052422022,0.26134173,22.18857193,1.944056869,4430,0,43.13584566,24.31724486,56.37363657,0.010747177,0.006058574,1.068359375,
355.36522,1320,,,,-0.111328125,0.05078125,-0.951171875,-0.052938965,0.262770765,22.18914604,1.841517806,4429,0,40.86170754,24.55376972,60.08992575,0.01070185,0.006430734,1.068359375,
355.38648,1320,,,,-0.0625,-0.193359375,-0.837890625,-0.052121047,0.263523816,22.1886673,1.968587279,4423,0,43.68032819,24.13886589,55.26255615,0.010916992,0.006033009,1.068359375,
355.40725,1320,,,,-0.037109375,0.015625,-1.05078125,-0.051665275,0.26239424,22.18685913,1.850585938,4429,0,41.0586895,23.96307182,58.36297288,0.010949942,0.006390712,1.068359375,
355.42916,1320,,,,-0.109375,0.0625,-0.982421875,-0.052748603,0.263206742,22.18857384,1.944754481,4430,0,43.1513284,24.46967414,56.70665317,0.010756447,0.006099621,1.068359375,
355.45318,1320,,,,-0.109375,-0.005859375,-1.048828125,-0.051859209,0.262373322,22.18857193,1.867326975,4430,0,41.4333189,24.05565656,58.05872472,0.010906928,0.006332423,1.072265625,
355.476255,1320,,,,-0.048828125,-0.03515625,-1.0546875,-0.052042423,0.260097654,22.18628883,1.893833756,4430,0,42.01714272,24.1410997,57.45535784,0.01077406,0.006190275,1.072265625,
355.497385,1320,,,,-0.03125,0.09765625,-1,-0.052631539,0.261263562,22.18971634,1.873604894,4430,0,41.57476112,24.41354719,58.72203839,0.010701581,0.006284187,1.072265625,
355.5188,1320,,,,-0.01171875,-0.125,-1.12109375,-0.052366874,0.263230963,22.18857384,1.93150115,4428,0,42.85725589,24.2815202,56.65673105,0.010840794,0.00614204,1.07421875,
355.539355,1320,,,,-0.140625,0.154296875,-0.98828125,-0.05201927,0.260956397,22.18742943,1.898018956,4431,0,42.11216164,24.13714604,57.31633118,0.010811402,0.006196699,1.07421875,
355.56116,1320,,,,-0.015625,-0.091796875,-0.9609375,-0.05190492,0.261713852,22.18571663,1.884068131,4424,0,41.79940167,24.04390678,57.52213146,0.010884831,0.006261187,1.076171875,
355.582265,1320,,,,-0.21875,0.16015625,-1.00390625,-0.051895425,0.263125272,22.19085884,1.897321463,4428,0,42.10319275,24.06494592,57.1570571,0.010933965,0.006249533,1.078125,
355.60509,1320,,,,0.01171875,-0.0234375,-1.064453125,-0.052067748,0.261994594,22.19028854,1.905691981,4430,0,42.28785494,24.15297211,57.11562371,0.010847302,0.006195504,1.076171875,
355.6264,1320,,,,0.01171875,-0.169921875,-1.09375,-0.052146144,0.261921932,22.1866684,1.928710938,4430,0,42.79167,24.19076924,56.53149139,0.01082735,0.006120863,1.080078125,
355.64737,1320,,,,-0.140625,0.24609375,-1.107421875,-0.052214288,0.262101387,22.18914413,1.870814681,4422,0,41.51177661,24.17822897,58.24426451,0.010840388,0.006313904,1.08203125,
355.668325,1320,,,,0.15625,-0.17578125,-1.087890625,-0.051805495,0.26141109,22.18629074,1.913365006,4429,0,42.45047233,24.02570183,56.59701886,0.010880477,0.006158025,1.08203125,
355.689345,1320,,,,-0.109375,0.228515625,-1.154296875,-0.05204561,0.261130347,22.18742943,1.890345931,4429,0,41.94191694,24.14077062,57.55762346,0.010816985,0.006225999,1.0859375,
355.71123,1320,,,,-0.0625,0.04296875,-1.11328125,-0.05233905,0.261440816,22.1866684,1.939290404,4431,0,43.02639312,24.28345747,56.43851532,0.010766211,0.006076289,1.087890625,
355.732385,1320,,,,-0.109375,0.103515625,-1.005859375,-0.052470164,0.260401517,22.18285751,2.053571463,4439,0,45.55408315,24.38817994,53.53675951,0.010677366,0.005716316,1.08984375,
355.75516,1320,,,,-0.078125,0.0078125,-0.939453125,-0.053623804,0.260720793,22.18685913,1.808733225,4445,0,40.13010927,24.95918265,62.19565086,0.010445887,0.006496887,1.091796875,
355.776545,1320,,,,0,-0.06640625,-1.052734375,-0.055645859,0.262041935,22.18742943,1.906389475,4450,0,42.29788194,25.93208556,61.30823665,0.010104931,0.006195155,1.091796875,
355.79821,1320,,,,-0.1875,0.095703125,-1.05078125,-0.049887612,0.26242947,22.18857384,1.829659581,4435,0,40.59753671,23.1677902,57.06698503,0.011327341,0.006464172,1.095703125,
355.81922,1320,,,,0.046875,-0.22265625,-1.029296875,-0.050830811,0.262201573,22.18571663,1.888253331,4439,0,41.89225333,23.63128881,56.40968659,0.011095526,0.006258951,1.091796875,
355.840725,1320,,,,0.111328125,0.03125,-1.021484375,-0.051562875,0.26226763,22.1886692,1.908365846,4432,0,42.34409847,23.93072712,56.51490523,0.010959451,0.006193723,1.08984375,
355.861695,1320,,,,-0.0625,-0.044921875,-0.99609375,-0.051544574,0.262040834,22.19028854,1.815708756,4440,0,40.29110122,23.96736564,59.48550651,0.010933235,0.00650369,1.0859375,
355.883305,1320,,,,-0.171875,0.037109375,-0.955078125,-0.05149014,0.260947589,22.18800354,1.881975412,4422,0,41.75727711,23.84223079,57.09718745,0.010944764,0.006249152,1.087890625,
